Haiti,Hong,Cambodia,Holand-Netherlands,England,Scotland,Thailand,Portugal,Greece,Yugoslavia,Vietnam,Iran,China,Ireland,Poland,Guatemala,El-Salvador,France,Laos,Ecuador,Trinadad&Tobago,Hungary,Philippines,Japan,United-States,South,India,Puerto-Rico,Cuba,Canada,Columbia,Nicaragua,Dominican-Republic,Taiwan,Mexico,Honduras,Italy,Outlying-US(Guam-USVI-etc),Jamaica,Peru,Germany
0.749085545539856,0.7957237213850021,0.3734053373336792,0.8399550169706345,0.8783675134181976,0.9070938602089882,0.4481954574584961,0.7909929901361465,0.8015491664409637,0.7166244387626648,0.0,0.7655706256628036,0.4961739182472229,0.7607069313526154,0.6245339512825012,0.6891822814941406,0.606633871793747,0.7557092607021332,0.3899475336074829,0.6658059060573578,0.829939141869545,0.6416666209697723,0.5372020304203033,0.6005423963069916,0.6786145865917206,0.8229319006204605,0.6658372282981873,0.8328623473644257,0.6403515636920929,0.8026426285505295,0.9003031402826309,0.5933839976787567,0.7407870888710022,0.5400460064411163,0.745958000421524,0.7037013471126556,0.7883874177932739,0.9435225911438465,0.8033552020788193,0.6444660723209381,0.6920720636844635
0.7848128378391266,0.8836360648274422,0.7304677963256836,0.8229674398899078,0.8423328697681427,0.8271068781614304,0.8081988394260406,0.7115516066551208,0.6636461317539215,0.7766991704702377,0.7655706256628036,0.0,0.606757253408432,0.825970858335495,0.6851835548877716,0.7969356030225754,0.7806106954813004,0.6555918753147125,0.7460159957408905,0.6772890985012054,0.8290638625621796,0.7219530344009399,0.88494972884655,0.6919096410274506,0.5926350057125092,0.9426904320716858,0.6339624524116516,0.9281272143125534,0.5713501274585724,0.7941364496946335,0.9098566472530365,0.6609475910663605,0.8691701143980026,0.6858298182487488,0.7895834296941757,0.6872506141662598,0.7801433503627777,0.9988142305519432,0.8689355552196503,0.7926211357116699,0.6536012589931488
0.760934367775917,0.7178630530834198,0.5068545341491699,0.7616765052080154,0.7508164793252945,0.8018798828125,0.5120191872119904,0.7045962810516357,0.6801404356956482,0.84550441801548,0.4961739182472229,0.606757253408432,0.0,0.723140150308609,0.618332028388977,0.6855600476264954,0.6944031715393066,0.6298111081123352,0.5817399621009827,0.6985096037387848,0.8456137180328369,0.6268563568592072,0.5847123265266418,0.4032243490219116,0.4951920509338379,0.8316003978252411,0.3995788097381592,0.8166765719652176,0.6011166572570801,0.6256078779697418,0.9269417151808739,0.7182190716266632,0.7375402450561523,0.29188430309295654,0.6690096259117126,0.7168766558170319,0.6766179800033569,0.9974124261643738,0.7551227807998657,0.6545419692993164,0.6122674643993378
0.7617320418357849,0.887604147195816,0.7313337326049805,0.6204405426979065,0.5043157637119293,0.38813573122024536,0.6964459717273712,0.4339582324028015,0.5398939251899719,0.7225222289562225,0.7607069313526154,0.825970858335495,0.723140150308609,0.0,0.5486337840557098,0.7996492087841034,0.6871442794799805,0.552334189414978,0.7292704582214355,0.7273626923561096,0.741400957107544,0.571916252374649,0.70710489153862,0.6667768955230713,0.654261440038681,0.91453418135643,0.6440228223800659,0.7173522710800171,0.7714018821716309,0.6376029849052429,0.9719095695763826,0.7370226085186005,0.7560264468193054,0.6964853703975677,0.774452269077301,0.6960098445415497,0.53896763920784,0.9732265137135983,0.6653537154197693,0.7926521301269531,0.6026687026023865
0.7730169147253036,0.8724359422922134,0.6975226700305939,0.5945620536804199,0.6372340619564056,0.6688042879104614,0.6392675638198853,0.5804704427719116,0.5433010458946228,0.5972126722335815,0.6245339512825012,0.6851835548877716,0.618332028388977,0.5486337840557098,0.0,0.6564524173736572,0.6018571555614471,0.5782183110713959,0.6944909393787384,0.5732297301292419,0.7238872349262238,0.26460593938827515,0.6766787767410278,0.6374126076698303,0.5826438069343567,0.9053445309400558,0.6361556947231293,0.7068843245506287,0.6078174412250519,0.6657258868217468,0.9508977308869362,0.6445969343185425,0.6435786187648773,0.6836427748203278,0.6862717568874359,0.649795651435852,0.46182894706726074,0.9463307298719883,0.7429729998111725,0.5820750296115875,0.3673912286758423
0.45593810081481934,0.9106806293129921,0.5772998332977295,0.6980124711990356,0.8259282261133194,0.771319106221199,0.6290826201438904,0.6144706010818481,0.7496981024742126,0.7454633712768555,0.6891822814941406,0.7969356030225754,0.6855600476264954,0.7996492087841034,0.6564524173736572,0.0,0.1906786561012268,0.77110356092453,0.5905883312225342,0.3411790132522583,0.6130717396736145,0.654151052236557,0.538384199142456,0.749710887670517,0.6544590294361115,0.8895799890160561,0.7054755091667175,0.47900086641311646,0.46797943115234375,0.6626805663108826,0.7802056223154068,0.29284214973449707,0.3679708242416382,0.6583202183246613,0.35771673917770386,0.249142587184906,0.6966589987277985,0.896308921277523,0.5235522091388702,0.3159140944480896,0.794474333524704
0.49919819831848145,0.8716316223144531,0.6060761511325836,0.7228657901287079,0.7924763709306717,0.7904938161373138,0.6629560589790344,0.5416582822799683,0.7134755551815033,0.6740674376487732,0.606633871793747,0.7806106954813004,0.6944031715393066,0.6871442794799805,0.6018571555614471,0.1906786561012268,0.0,0.7441457808017731,0.5654914081096649,0.3308719992637634,0.5585114359855652,0.6251293122768402,0.5172895193099976,0.7168722748756409,0.583797812461853,0.8353741765022278,0.6915799379348755,0.4570614695549011,0.4540044069290161,0.6764667928218842,0.7981853038072586,0.273970365524292,0.38343489170074463,0.6249786019325256,0.40922868251800537,0.2236425280570984,0.643270879983902,0.9305795431137085,0.5071621835231781,0.33671504259109497,0.7345496416091919
0.7283199429512024,0.8513765782117844,0.7852334231138229,0.47153884172439575,0.6019505262374878,0.6484833657741547,0.7626846432685852,0.47702229022979736,0.6394863426685333,0.6775325834751129,0.7557092607021332,0.6555918753147125,0.6298111081123352,0.552334189414978,0.5782183110713959,0.77110356092453,0.7441457808017731,0.0,0.8092625141143799,0.6754939258098602,0.7767059206962585,0.5687587857246399,0.779415175318718,0.5831173658370972,0.5568821430206299,0.8792221397161484,0.656524658203125,0.7428460121154785,0.7606267333030701,0.580760657787323,0.8802435919642448,0.7638421058654785,0.7072730660438538,0.6932970285415649,0.7114567160606384,0.7350108623504639,0.3864783048629761,0.9591327123343945,0.7739200443029404,0.7646167576313019,0.3729243278503418
0.76011623442173,0.8022581785917282,0.27754849195480347,0.8034496754407883,0.8693812787532806,0.8208961337804794,0.3794518709182739,0.7271700203418732,0.7703475207090378,0.6957864463329315,0.3899475336074829,0.7460159957408905,0.5817399621009827,0.7292704582214355,0.6944909393787384,0.5905883312225342,0.5654914081096649,0.8092625141143799,0.0,0.6211532950401306,0.8109859824180603,0.6546947956085205,0.5133510231971741,0.6914900541305542,0.751155897974968,0.8734533339738846,0.6850609481334686,0.7876144349575043,0.5993152260780334,0.795228511095047,0.9802779629826546,0.5319395959377289,0.6718982458114624,0.601837158203125,0.7397436797618866,0.5809530019760132,0.8294226974248886,0.898415744304657,0.768863245844841,0.5817569494247437,0.7694478929042816
0.6167201101779938,0.8896449580788612,0.5858160555362701,0.655525803565979,0.7056114971637726,0.7225295901298523,0.5994659066200256,0.4742112159729004,0.6466785371303558,0.7301941215991974,0.6658059060573578,0.6772890985012054,0.6985096037387848,0.7273626923561096,0.5732297301292419,0.3411790132522583,0.3308719992637634,0.6754939258098602,0.6211532950401306,0.0,0.5980367958545685,0.573298305273056,0.5649391412734985,0.6793790459632874,0.6355248987674713,0.7983054369688034,0.6920175850391388,0.5132962763309479,0.5080369412899017,0.6855422556400299,0.8485504984855652,0.32695066928863525,0.4502097964286804,0.6789651811122894,0.4556316137313843,0.2927114963531494,0.5982036888599396,0.9310764968395233,0.5899491906166077,0.25243860483169556,0.6565231680870056
0.6934516429901123,0.8515723049640656,0.8201334476470947,0.6774289906024933,0.7593345940113068,0.7961187809705734,0.7417917549610138,0.6669916808605194,0.7442181408405304,0.7558842897415161,0.829939141869545,0.8290638625621796,0.8456137180328369,0.741400957107544,0.7238872349262238,0.6130717396736145,0.5585114359855652,0.7767059206962585,0.8109859824180603,0.5980367958545685,0.0,0.7219973802566528,0.7106744647026062,0.8249794542789459,0.7259998619556427,0.8370887786149979,0.7476067543029785,0.5632384419441223,0.6601131558418274,0.6799714267253876,0.8693787008523941,0.6542301177978516,0.5712162256240845,0.7681170552968979,0.6766435205936432,0.5920931994915009,0.7207748889923096,0.882337175309658,0.47188860177993774,0.6466826498508453,0.807970866560936
0.8184268772602081,0.8504378646612167,0.6041898429393768,0.5353236198425293,0.6738121211528778,0.646205484867096,0.548505038022995,0.5029906332492828,0.4479653239250183,0.5849883556365967,0.6416666209697723,0.7219530344009399,0.6268563568592072,0.571916252374649,0.26460593938827515,0.654151052236557,0.6251293122768402,0.5687587857246399,0.6546947956085205,0.573298305273056,0.7219973802566528,0.0,0.6599795818328857,0.5891177654266357,0.6559730768203735,1.0579778850078583,0.6439845561981201,0.7113280594348907,0.6761181354522705,0.6428411900997162,0.929579108953476,0.6609896719455719,0.6817757189273834,0.6947871148586273,0.7048028409481049,0.6699930727481842,0.4672592878341675,0.9655565284192562,0.6936718225479126,0.6371774971485138,0.3495016098022461
0.7139755189418793,0.8335554152727127,0.5129082500934601,0.6871031224727631,0.8502805382013321,0.8062078505754471,0.42755186557769775,0.6484216451644897,0.6954990327358246,0.7228049337863922,0.5372020304203033,0.88494972884655,0.5847123265266418,0.70710489153862,0.6766787767410278,0.538384199142456,0.5172895193099976,0.779415175318718,0.5133510231971741,0.5649391412734985,0.7106744647026062,0.6599795818328857,0.0,0.5222145915031433,0.5704406201839447,0.9447043910622597,0.5891740918159485,0.5278889238834381,0.6268138587474823,0.6689714789390564,0.9412504434585571,0.533111572265625,0.5483415722846985,0.5172231197357178,0.5557167232036591,0.6012046635150909,0.6204397976398468,0.9578454755246639,0.6528908014297485,0.49651390314102173,0.7230875194072723
0.7734405547380447,0.7748221904039383,0.637663871049881,0.6027770340442657,0.7059156894683838,0.7017297446727753,0.4620360732078552,0.6019907891750336,0.6016227006912231,0.7633432149887085,0.6005423963069916,0.6919096410274506,0.4032243490219116,0.6667768955230713,0.6374126076698303,0.749710887670517,0.7168722748756409,0.5831173658370972,0.6914900541305542,0.6793790459632874,0.8249794542789459,0.5891177654266357,0.5222145915031433,0.0,0.4782624840736389,0.8871933817863464,0.528653621673584,0.6981770694255829,0.7529830783605576,0.6118667423725128,0.8212577551603317,0.733225017786026,0.7112069427967072,0.4213998317718506,0.6858536601066589,0.730285108089447,0.5408312976360321,0.9842095263302326,0.7688070088624954,0.676154226064682,0.4818626046180725
0.7248136699199677,0.9155037328600883,0.6980713307857513,0.5708025991916656,0.6635688841342926,0.7184291779994965,0.631674736738205,0.6750526130199432,0.7066090703010559,0.673524409532547,0.6786145865917206,0.5926350057125092,0.4951920509338379,0.654261440038681,0.5826438069343567,0.6544590294361115,0.583797812461853,0.5568821430206299,0.751155897974968,0.6355248987674713,0.7259998619556427,0.6559730768203735,0.5704406201839447,0.4782624840736389,0.0,0.8063274770975113,0.5423851013183594,0.5617726147174835,0.5695179402828217,0.398093044757843,0.7720018923282623,0.6172713041305542,0.6119692921638489,0.62233966588974,0.5578830242156982,0.6086391508579254,0.5648408234119415,1.0388393066823483,0.6847181916236877,0.6705746054649353,0.49176841974258423
0.9019359350204468,0.9723744876682758,0.9663405753672123,0.8868194594979286,0.8144241571426392,0.8995871394872665,0.9369470328092575,0.8611522167921066,1.0127421962097287,0.9668242931365967,0.8229319006204605,0.9426904320716858,0.8316003978252411,0.91453418135643,0.9053445309400558,0.8895799890160561,0.8353741765022278,0.8792221397161484,0.8734533339738846,0.7983054369688034,0.8370887786149979,1.0579778850078583,0.9447043910622597,0.8871933817863464,0.8063274770975113,0.0,0.8059914708137512,0.8845762610435486,0.8239984810352325,0.8994859531521797,0.8025218695402145,0.8508592993021011,0.8570074141025543,0.9416853673756123,0.8476221412420273,0.8124130517244339,0.8860198184847832,0.826742023229599,0.8310271948575974,0.790847048163414,0.8852724134922028
0.7981752455234528,0.7835396081209183,0.6075064837932587,0.6842329502105713,0.6328745484352112,0.7220401465892792,0.5209538340568542,0.6630158424377441,0.7434612512588501,0.8447554707527161,0.6658372282981873,0.6339624524116516,0.3995788097381592,0.6440228223800659,0.6361556947231293,0.7054755091667175,0.6915799379348755,0.656524658203125,0.6850609481334686,0.6920175850391388,0.7476067543029785,0.6439845561981201,0.5891740918159485,0.528653621673584,0.5423851013183594,0.8059914708137512,0.0,0.7996674478054047,0.7289802432060242,0.5785598754882812,0.9032253175973892,0.7489724159240723,0.7463710606098175,0.5845739245414734,0.6708330810070038,0.740530401468277,0.66741743683815,1.0204057339578867,0.6371211111545563,0.6759508848190308,0.6062214076519012
0.6885537207126617,0.8479310423135757,0.8233629167079926,0.6868651807308197,0.7374795079231262,0.7668177932500839,0.700933426618576,0.62856525182724,0.7273257672786713,0.7448377013206482,0.8328623473644257,0.9281272143125534,0.8166765719652176,0.7173522710800171,0.7068843245506287,0.47900086641311646,0.4570614695549011,0.7428460121154785,0.7876144349575043,0.5132962763309479,0.5632384419441223,0.7113280594348907,0.5278889238834381,0.6981770694255829,0.5617726147174835,0.8845762610435486,0.7996674478054047,0.0,0.5141512155532837,0.5732797980308533,0.6430017650127411,0.5365987420082092,0.32899075746536255,0.6761880218982697,0.44795000553131104,0.5025814175605774,0.6796685755252838,0.9157007783651352,0.5119583010673523,0.5171833038330078,0.7791195064783096
0.5505318641662598,0.9189392253756523,0.6631004512310028,0.7668566852807999,0.8425627946853638,0.8296607583761215,0.7136255502700806,0.6678173840045929,0.7330244481563568,0.7497677505016327,0.6403515636920929,0.5713501274585724,0.6011166572570801,0.7714018821716309,0.6078174412250519,0.46797943115234375,0.4540044069290161,0.7606267333030701,0.5993152260780334,0.5080369412899017,0.6601131558418274,0.6761181354522705,0.6268138587474823,0.7529830783605576,0.5695179402828217,0.8239984810352325,0.7289802432060242,0.5141512155532837,0.0,0.6908532679080963,0.8614765256643295,0.3641437292098999,0.4395391345024109,0.5907084345817566,0.5417371988296509,0.39344584941864014,0.7461890280246735,0.9766633808612823,0.5252963900566101,0.5349367260932922,0.7466572821140289
0.6821187138557434,0.8974652960896492,0.7323358654975891,0.5955610573291779,0.6606636643409729,0.6094219386577606,0.664443850517273,0.714792788028717,0.7305323779582977,0.7975509017705917,0.8026426285505295,0.7941364496946335,0.6256078779697418,0.6376029849052429,0.6657258868217468,0.6626805663108826,0.6764667928218842,0.580760657787323,0.795228511095047,0.6855422556400299,0.6799714267253876,0.6428411900997162,0.6689714789390564,0.6118667423725128,0.398093044757843,0.8994859531521797,0.5785598754882812,0.5732797980308533,0.6908532679080963,0.0,0.8069751262664795,0.6993968486785889,0.6310980021953583,0.7333718240261078,0.5688160359859467,0.6790207922458649,0.6498953700065613,0.9836482107639313,0.5654962062835693,0.6969257593154907,0.6192150115966797
0.8073005974292755,0.9795302916318178,0.9514898844063282,0.8865294978022575,0.8491098284721375,0.9041283130645752,0.9329470247030258,0.9172591269016266,0.9662995710968971,0.8855939209461212,0.9003031402826309,0.9098566472530365,0.9269417151808739,0.9719095695763826,0.9508977308869362,0.7802056223154068,0.7981853038072586,0.8802435919642448,0.9802779629826546,0.8485504984855652,0.8693787008523941,0.929579108953476,0.9412504434585571,0.8212577551603317,0.7720018923282623,0.8025218695402145,0.9032253175973892,0.6430017650127411,0.8614765256643295,0.8069751262664795,0.0,0.8091973513364792,0.7896553725004196,0.9109990075230598,0.8297625780105591,0.8469994962215424,0.9390935525298119,0.8674115240573883,0.8339838683605194,0.7842616140842438,0.9405655451118946
0.452339768409729,0.9329459071159363,0.5193721950054169,0.7567798495292664,0.8767916932702065,0.7914303988218307,0.6322172582149506,0.6315687596797943,0.7627931535243988,0.6716951429843903,0.5933839976787567,0.6609475910663605,0.7182190716266632,0.7370226085186005,0.6445969343185425,0.29284214973449707,0.273970365524292,0.7638421058654785,0.5319395959377289,0.32695066928863525,0.6542301177978516,0.6609896719455719,0.533111572265625,0.733225017786026,0.6172713041305542,0.8508592993021011,0.7489724159240723,0.5365987420082092,0.3641437292098999,0.6993968486785889,0.8091973513364792,0.0,0.39232540130615234,0.5951220095157623,0.52206751704216,0.28451794385910034,0.7493870556354523,0.864565059542656,0.5840234160423279,0.3248526453971863,0.8059104382991791
0.48648810386657715,0.9155754074454308,0.675237774848938,0.6916443705558777,0.8195128440856934,0.8133201450109482,0.6460835635662079,0.6456215381622314,0.7182434499263763,0.7514754235744476,0.7407870888710022,0.8691701143980026,0.7375402450561523,0.7560264468193054,0.6435786187648773,0.3679708242416382,0.38343489170074463,0.7072730660438538,0.6718982458114624,0.4502097964286804,0.5712162256240845,0.6817757189273834,0.5483415722846985,0.7112069427967072,0.6119692921638489,0.8570074141025543,0.7463710606098175,0.32899075746536255,0.4395391345024109,0.6310980021953583,0.7896553725004196,0.39232540130615234,0.0,0.6645885705947876,0.4741281270980835,0.4333156943321228,0.661341667175293,0.9785947799682617,0.47163599729537964,0.4489973783493042,0.7961097806692123
0.7452053725719452,0.731450080871582,0.5455853641033173,0.7236437201499939,0.8231964856386185,0.775320902466774,0.49614065885543823,0.7162640988826752,0.6974397301673889,0.8074657022953033,0.5400460064411163,0.6858298182487488,0.29188430309295654,0.6964853703975677,0.6836427748203278,0.6583202183246613,0.6249786019325256,0.6932970285415649,0.601837158203125,0.6789651811122894,0.7681170552968979,0.6947871148586273,0.5172231197357178,0.4213998317718506,0.62233966588974,0.9416853673756123,0.5845739245414734,0.6761880218982697,0.5907084345817566,0.7333718240261078,0.9109990075230598,0.5951220095157623,0.6645885705947876,0.0,0.6875763237476349,0.62493035197258,0.763633519411087,0.9497189372777939,0.6641418635845184,0.6733404397964478,0.7462408542633057
0.6849762201309204,0.881000466644764,0.725925475358963,0.7419649660587311,0.6369903385639191,0.7986758351325989,0.6482286155223846,0.6786029636859894,0.8043837398290634,0.800496831536293,0.745958000421524,0.7895834296941757,0.6690096259117126,0.774452269077301,0.6862717568874359,0.35771673917770386,0.40922868251800537,0.7114567160606384,0.7397436797618866,0.4556316137313843,0.6766435205936432,0.7048028409481049,0.5557167232036591,0.6858536601066589,0.5578830242156982,0.8476221412420273,0.6708330810070038,0.44795000553131104,0.5417371988296509,0.5688160359859467,0.8297625780105591,0.52206751704216,0.4741281270980835,0.6875763237476349,0.0,0.44648414850234985,0.6796716749668121,0.8980279192328453,0.6392806470394135,0.45658934116363525,0.7391001284122467
0.41608500480651855,0.8793387115001678,0.6022006571292877,0.7076390087604523,0.7786293178796768,0.7275388538837433,0.5511329472064972,0.5492015779018402,0.7124680876731873,0.7505084574222565,0.7037013471126556,0.6872506141662598,0.7168766558170319,0.6960098445415497,0.649795651435852,0.249142587184906,0.2236425280570984,0.7350108623504639,0.5809530019760132,0.2927114963531494,0.5920931994915009,0.6699930727481842,0.6012046635150909,0.730285108089447,0.6086391508579254,0.8124130517244339,0.740530401468277,0.5025814175605774,0.39344584941864014,0.6790207922458649,0.8469994962215424,0.28451794385910034,0.4333156943321228,0.62493035197258,0.44648414850234985,0.0,0.7016926407814026,0.9454439245164394,0.5111323297023773,0.36325037479400635,0.7553777247667313
0.7778692692518234,0.8674835562705994,0.8128557801246643,0.5374619960784912,0.6003761887550354,0.6383912563323975,0.684924304485321,0.42649132013320923,0.47260403633117676,0.64015132188797,0.7883874177932739,0.7801433503627777,0.6766179800033569,0.53896763920784,0.46182894706726074,0.6966589987277985,0.643270879983902,0.3864783048629761,0.8294226974248886,0.5982036888599396,0.7207748889923096,0.4672592878341675,0.6204397976398468,0.5408312976360321,0.5648408234119415,0.8860198184847832,0.66741743683815,0.6796685755252838,0.7461890280246735,0.6498953700065613,0.9390935525298119,0.7493870556354523,0.661341667175293,0.763633519411087,0.6796716749668121,0.7016926407814026,0.0,0.9527121186256409,0.773587092757225,0.5953625440597534,0.41371577978134155
