Education,Junior-High-School,Post-compulsory,Postgraduate,Pregraduate,Primary-Education,Secondary-Education,Senior-High-School,Assoc-acdm,Assoc-voc,Bachelors,Doctorate,HS-grad,Masters,Preschool,Prof-school,Some-college,1st-4th,10th,11th,12th,5th-6th,7th-8th,9th
0.8073549220576041,0.8744691179161412,0.5849625007211562,0.32192809488736235,0.6780719051126377,0.84799690655495,0.84799690655495,0.8744691179161412,0.7369655941662061,0.7369655941662061,0.7369655941662061,0.4854268271702417,0.8930847960834881,0.0,0.8744691179161412,0.4854268271702417,0.7369655941662061,0.8744691179161412,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.8744691179161412,0.8930847960834881,0.8930847960834881
0.7369655941662061,0.84799690655495,0.8073549220576041,0.84799690655495,0.84799690655495,0.41503749927884376,0.8073549220576041,0.84799690655495,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.0,0.8744691179161412,0.8744691179161412,0.5849625007211562,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.5849625007211562,0.8744691179161412,0.8744691179161412
0.8073549220576041,0.8744691179161412,0.5849625007211562,0.32192809488736235,0.6780719051126377,0.84799690655495,0.84799690655495,0.8744691179161412,0.7369655941662061,0.7369655941662061,0.7369655941662061,0.4854268271702417,0.8930847960834881,0.4854268271702417,0.8744691179161412,0.0,0.7369655941662061,0.8744691179161412,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.8744691179161412,0.8930847960834881,0.8930847960834881
0.8073549220576041,0.8744691179161412,0.5849625007211562,0.6780719051126377,0.32192809488736235,0.84799690655495,0.84799690655495,0.8744691179161412,0.4854268271702417,0.4854268271702417,0.4854268271702417,0.7369655941662061,0.8930847960834881,0.7369655941662061,0.8744691179161412,0.7369655941662061,0.0,0.8744691179161412,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.8744691179161412,0.8930847960834881,0.8930847960834881
0.7369655941662061,0.84799690655495,0.8073549220576041,0.84799690655495,0.84799690655495,0.41503749927884376,0.8073549220576041,0.84799690655495,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.5849625007211562,0.8744691179161412,0.8744691179161412,0.0,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.5849625007211562,0.8744691179161412,0.8744691179161412
0.8073549220576041,0.6780719051126377,0.84799690655495,0.8744691179161412,0.8744691179161412,0.84799690655495,0.5849625007211562,0.32192809488736235,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.4854268271702417,0.8930847960834881,0.8744691179161412,0.8930847960834881,0.8930847960834881,0.8744691179161412,0.0,0.4854268271702417,0.4854268271702417,0.8744691179161412,0.7369655941662061,0.7369655941662061
0.8073549220576041,0.6780719051126377,0.84799690655495,0.8744691179161412,0.8744691179161412,0.84799690655495,0.5849625007211562,0.32192809488736235,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.4854268271702417,0.8930847960834881,0.8744691179161412,0.8930847960834881,0.8930847960834881,0.8744691179161412,0.4854268271702417,0.0,0.4854268271702417,0.8744691179161412,0.7369655941662061,0.7369655941662061
0.8073549220576041,0.6780719051126377,0.84799690655495,0.8744691179161412,0.8744691179161412,0.84799690655495,0.5849625007211562,0.32192809488736235,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.4854268271702417,0.8930847960834881,0.8744691179161412,0.8930847960834881,0.8930847960834881,0.8744691179161412,0.4854268271702417,0.4854268271702417,0.0,0.8744691179161412,0.7369655941662061,0.7369655941662061
0.7369655941662061,0.84799690655495,0.8073549220576041,0.84799690655495,0.84799690655495,0.41503749927884376,0.8073549220576041,0.84799690655495,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.5849625007211562,0.8744691179161412,0.8744691179161412,0.5849625007211562,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.0,0.8744691179161412,0.8744691179161412
0.8073549220576041,0.32192809488736235,0.84799690655495,0.8744691179161412,0.8744691179161412,0.84799690655495,0.5849625007211562,0.6780719051126377,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.7369655941662061,0.8930847960834881,0.8744691179161412,0.8930847960834881,0.8930847960834881,0.8744691179161412,0.7369655941662061,0.7369655941662061,0.7369655941662061,0.8744691179161412,0.0,0.4854268271702417
0.8073549220576041,0.32192809488736235,0.84799690655495,0.8744691179161412,0.8744691179161412,0.84799690655495,0.5849625007211562,0.6780719051126377,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.8930847960834881,0.7369655941662061,0.8930847960834881,0.8744691179161412,0.8930847960834881,0.8930847960834881,0.8744691179161412,0.7369655941662061,0.7369655941662061,0.7369655941662061,0.8744691179161412,0.4854268271702417,0.0
